15,1,4,0,0,0,0,0
14,1,8,0,1,0,0,0
24,1,32,0,1,0,1,0
46,4,83,3,1,0,4,0
139,21,191,6,1,0,3,0
278,92,256,24,7,0,0,0
285,113,121,24,4,0,1,0
214,37,30,22,8,0,0,0
51,6,40,6,2,0,1,0
53,7,21,4,0,0,1,0
44,1,21,5,3,0,0,0
39,5,13,4,1,0,3,3
32,10,21,1,2,0,0,3
44,7,26,2,0,0,0,5
38,3,9,7,2,0,0,5
32,2,12,4,3,0,1,5
23,6,28,2,2,0,0,1
61,22,32,8,4,0,1,8
85,65,19,9,0,0,0,15
45,34,22,6,1,5,0,20
19,13,17,9,1,5,1,6
4,7,11,5,0,3,1,2
1,3,6,1,3,0,0,1
9,0,9,1,1,1,4,7
11,5,5,3,1,2,5,3
11,4,15,0,2,2,8,4
7,2,23,4,0,9,6,10
20,0,15,12,1,34,18,9
56,2,43,19,4,61,47,19
109,7,68,35,8,93,45,30
171,15,156,71,10,155,96,57
295,39,331,105,17,370,195,86
90,20,188,48,12,140,156,37
93,16,77,40,10,139,60,35
64,20,59,20,4,77,28,33
34,5,30,17,4,64,29,16
24,14,37,15,10,37,18,9
21,9,14,12,4,29,10,14
4,5,13,5,6,21,3,0
3,5,3,3,8,14,3,0
1,4,4,0,5,4,0,0
0,3,1,4,3,1,0,0
0,6,0,4,1,0,0,0
0,1,0,0,1,0,0,0
0,8,0,0,1,0,0,0
0,21,0,0,7,0,0,0
0,10,0,0,7,0,0,0
0,7,0,0,4,0,0,0
0,4,0,0,1,0,0,0
0,1,0,0,0,0,0,0
0,2,693,0,3,5,250,0
7,1,0,5,2,2,0,2
4,5,1,2,4,4,4,3
8,2,1,3,0,2,0,1
3,2,2,1,1,6,0,0
4,5,0,1,4,1,1,1
7,9,1,1,6,0,2,5
4,17,9,2,9,13,0,9
56,50,35,19,20,51,18,25
20,24,34,6,12,13,14,16
20,18,17,10,5,23,13,16
8,12,17,8,3,15,12,7
20,4,34,6,0,16,24,8
32,8,25,18,4,19,25,19
53,7,46,24,10,37,39,18
42,9,56,32,7,62,59,23
56,17,49,22,10,57,56,12
59,8,32,26,8,62,59,11
60,13,39,14,15,78,42,12
72,15,36,23,8,78,35,8
25,12,36,19,4,77,34,12
34,3,36,18,7,59,22,9
24,11,33,9,4,71,29,2
18,8,31,7,6,52,16,1
18,10,21,6,7,42,18,0
19,6,19,4,5,47,19,0
19,7,13,4,8,11,5,0
10,9,14,4,5,8,5,0
17,5,13,4,3,16,0,0
25,4,8,3,6,6,1,0
17,2,3,11,4,8,0,0
13,4,11,7,3,8,1,0
10,6,7,10,9,3,0,0
13,8,2,6,3,1,2,0
22,10,1,3,5,6,0,0
8,14,1,5,3,1,0,0
12,6,7,4,4,0,2,0
25,8,5,4,6,2,0,0
26,17,4,13,9,0,0,0
18,13,8,12,6,3,0,0
18,12,11,16,2,1,0,0
17,8,3,12,10,1,0,0
26,20,5,24,4,1,0,0
16,18,4,18,11,2,0,0
9,8,2,3,8,2,0,0
9,13,0,6,5,0,0,0
5,8,0,6,5,1,0,0
3,4,1,0,9,0,0,0
0,2,0,0,1,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
24,0,20,0,0,0,0,0
29,2,70,0,0,0,0,0
35,9,61,4,2,0,1,0
44,11,69,3,1,0,0,0
42,8,49,5,0,0,1,0
67,10,36,6,2,0,2,0
66,4,26,11,1,0,1,0
51,6,26,10,1,0,1,0
38,10,27,8,0,0,0,0
42,7,29,20,4,0,1,0
36,6,38,4,1,0,0,0
47,9,38,11,3,0,5,0
47,17,27,9,5,0,1,0
57,8,16,5,7,0,1,0
51,5,13,7,13,0,3,0
40,7,24,4,3,0,0,0
30,8,22,1,0,0,0,1
26,9,12,1,0,0,2,1
23,3,9,3,1,0,0,0
17,3,4,3,1,2,1,0
8,4,9,2,1,2,0,0
12,3,11,5,2,0,1,0
8,5,17,2,0,0,6,2
7,2,11,9,0,3,9,3
33,4,4,6,2,25,9,3
16,4,23,6,3,18,9,1
39,1,39,13,3,23,22,1
54,5,39,15,1,48,50,3
64,5,85,23,5,60,35,0
57,7,72,24,2,64,74,0
61,8,53,28,3,82,50,0
54,9,38,24,3,72,25,12
62,11,36,19,7,76,40,4
33,13,32,18,1,64,20,7
25,4,21,7,12,50,17,2
15,3,13,5,9,30,12,0
14,6,12,9,0,11,4,1
4,5,1,4,1,10,3,0
1,4,2,1,0,11,3,0
0,7,1,1,2,10,1,0
4,1,0,0,2,3,0,0
3,4,0,0,4,2,1,0
2,5,0,1,1,3,1,0
3,2,1,0,0,5,0,0
5,5,0,2,1,4,0,0
2,2,0,1,6,4,0,0
0,6,0,2,2,0,0,0
1,1,0,3,3,1,0,0
0,4,1,1,1,0,0,0
0,5,0,2,2,2,0,0
0,5,0,0,2,0,0,0
3,1,1,2,8,1,0,0
3,5,2,1,3,1,0,0
1,9,0,0,0,1,0,0
1,3,0,0,3,1,1,1
1,2,2,1,6,1,1,0
1,1,4,1,1,1,0,0
5,2,4,5,2,1,0,1
7,7,9,3,0,3,1,0
3,3,10,1,2,6,7,1
7,8,9,2,1,13,7,2
8,1,19,5,5,21,15,1
16,12,15,8,7,29,16,1
25,7,29,7,9,30,11,1
34,11,40,9,4,49,30,3
48,6,56,19,11,74,45,10
45,9,36,14,5,81,29,8
30,8,43,17,4,45,37,0
45,11,29,22,10,64,15,0
37,10,36,21,7,64,29,0
23,18,25,7,11,41,13,0
10,1,32,8,3,51,17,0
11,6,27,8,6,33,13,0
14,6,33,6,7,23,11,0
19,9,14,6,6,15,11,0
14,5,15,9,4,19,11,0
14,3,7,3,6,7,3,0
16,6,7,6,7,3,10,0
21,5,9,3,2,15,6,0
13,5,8,10,4,5,1,0
4,3,7,5,1,1,0,0
15,5,9,2,3,3,3,0
14,5,3,7,6,0,0,0
6,10,4,6,2,0,1,0
11,3,3,4,0,0,0,0
11,4,7,5,3,1,0,0
7,3,1,4,4,3,0,0
1,4,3,2,6,0,0,0
8,2,3,8,2,1,2,0
6,5,2,6,1,1,0,0
6,6,1,5,1,0,0,0
9,9,3,5,6,0,0,0
7,3,1,4,4,0,1,0
7,4,2,7,6,1,0,0
1,4,0,2,3,3,0,0
0,3,0,2,3,0,0,0
2,7,0,0,3,0,0,0
2,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
